Index,position,attribute,F_val,p_val
4338,14007,EIF2B5,0.11737773,0.7320807
8032,14008,LRRN4CL,0.11734615,0.7321154
15013,14009,TMED6,0.11727368,0.7321949
6112,14010,HABP4,0.117238805,0.73223317
14566,14011,TAS2R19,0.11723023,0.7322426
14539,14012,TAL2,0.11721024,0.7322646
8098,14013,LY9,0.1170488,0.7324419
6660,14014,IFT140,0.11692735,0.7325754
10264,14015,OSGIN1,0.11683343,0.7326787
15781,14016,TULP1,0.116773546,0.7327446
9316,14017,NEO1,0.116685614,0.7328414
8048,14018,LSM14A,0.11664502,0.7328861
2842,14019,CLEC19A,0.11661401,0.7329202
8386,14020,MCM6,0.11659056,0.73294604
15397,14021,TPH1,0.11651562,0.7330286
2771,14022,CIT,0.11648772,0.73305935
3469,14023,CYB5B,0.116435826,0.7331165
10321,14024,P2RX6,0.11642991,0.733123
9904,14025,OR11H6,0.116231024,0.73334235
4940,14026,FBXL15,0.11617555,0.73340356
1194,14027,AURKB,0.116171345,0.7334082
9255,14028,NDUFAF4,0.11610748,0.73347867
16878,14029,ZNF404,0.11608291,0.7335058
2005,14030,CASC3,0.11599225,0.7336059
12336,14031,RHOV,0.11597092,0.73362947
13938,14032,SPA17,0.11567965,0.73395145
9217,14033,NCR3,0.11547231,0.7341809
11774,14034,PTPN21,0.11536116,0.734304
14673,14035,TCEAL4,0.115241885,0.7344362
10493,14036,PCDH19,0.115150794,0.7345372
7407,14037,KLHL8,0.115137145,0.7345523
3797,14038,DEXI,0.11503698,0.7346634
13306,14039,SKA1,0.115030274,0.7346709
5553,14040,GEMIN8,0.11489466,0.73482144
1024,14041,ASF1A,0.11488775,0.7348291
14340,14042,STXBP1,0.11488654,0.73483044
1949,14043,CAMKK1,0.11482629,0.7348974
6081,14044,GUCA1B,0.11477234,0.7349573
12263,14045,RFXANK,0.11473003,0.7350043
16020,14046,UPK1B,0.11471803,0.73501766
5688,14047,GLTPD2,0.114586666,0.7351637
15817,14048,TYMP,0.11430912,0.73547256
5392,14049,GABRE,0.11429706,0.735486
9484,14050,NMT2,0.11425928,0.73552805
12940,14051,SCTR,0.11420808,0.7355851
10809,14052,PHF7,0.11407225,0.7357364
11300,14053,PPIL4,0.11396636,0.7358545
1645,14054,C18orf63,0.113894485,0.73593473
15551,14055,TRIM73,0.113892995,0.7359364
469,14056,ALDH1A2,0.11376739,0.7360766
1698,14057,C1orf174,0.113660075,0.7361964
15110,14058,TMEM191B,0.113595404,0.7362687
5389,14059,GABRB2,0.11356709,0.7363003
13258,14060,SIDT1,0.113408275,0.73647785
10484,14061,PCCB,0.11338881,0.73649967
10555,14062,PCGF5,0.11338637,0.73650235
10624,14063,PDE6H,0.11333966,0.7365546
15056,14064,TMEM139,0.113193445,0.7367183
16652,14065,ZFP62,0.11311151,0.73681
1423,14066,BMP6,0.11299765,0.7369376
15185,14067,TMEM61,0.11296181,0.73697776
10270,14068,OST4,0.11295555,0.7369848
14115,14069,SRD5A3,0.1129507,0.7369902
1022,14070,ASCL3,0.11289323,0.73705465
4237,14071,ECT2L,0.112861186,0.7370906
2282,14072,CD177,0.112786874,0.737174
7185,14073,KCNN2,0.11262897,0.7373512
5883,14074,GPR19,0.11259593,0.73738825
7877,14075,LMO4,0.112525724,0.7374671
11545,14076,PRPF38B,0.11247935,0.7375192
7306,14077,KIF24,0.11236703,0.73764545
9453,14078,NLRP12,0.11235667,0.7376571
2700,14079,CHPF2,0.1122991,0.73772186
13278,14080,SIM1,0.11217072,0.7378663
3362,14081,CTDSP2,0.11216755,0.73786986
15783,14082,TULP3,0.11191389,0.7381555
14377,14083,SUMO1,0.11175325,0.73833656
4226,14084,ECHDC1,0.11174626,0.73834443
10531,14085,PCDHGA11,0.11172365,0.73836994
16303,14086,WDR36,0.11172219,0.73837155
7507,14087,KRT78,0.111712724,0.7383822
13293,14088,SIRT3,0.111642025,0.738462
8185,14089,MAGED4,0.11158131,0.7385305
7300,14090,KIF20A,0.11140923,0.7387248
5888,14091,GPR26,0.111364804,0.738775
10511,14092,PCDHAC1,0.110909306,0.73929024
4381,14093,ELANE,0.11064954,0.73958457
11441,14094,PRDM5,0.11060512,0.73963493
8542,14095,MGAT4A,0.11048013,0.73977673
14612,14096,TBC1D26,0.110418156,0.7398471
2067,14097,CBY1,0.11041203,0.73985404
1857,14098,CA14,0.11041131,0.7398549
13937,14099,SP9,0.110366866,0.7399053
515,14100,ALOX12B,0.110338,0.7399381
104,14101,ACAA1,0.11026094,0.74002564
1097,14102,ATM,0.11021498,0.74007785
6773,14103,IL22,0.11013738,0.74016607
14431,14104,SYK,0.11011665,0.7401896
3217,14105,CRIP1,0.11011558,0.74019086
2775,14106,CIZ1,0.110092975,0.74021655
4772,14107,FAM166A,0.110074945,0.74023706
15650,14108,TSPAN3,0.11002804,0.7402904
1358,14109,BEND4,0.11002693,0.74029166
10849,14110,PIAS4,0.10989683,0.7404397
10945,14111,PKHD1L1,0.10963757,0.740735
12985,14112,SEC22B,0.109632276,0.740741
17114,14113,ZNF717,0.109594986,0.7407835
5617,14114,GJA1,0.10947484,0.7409205
8167,14115,MAGEA4,0.109407276,0.7409976
2507,14116,CEACAM19,0.10930665,0.7411124
2328,14117,CD44,0.109238595,0.74119014
1453,14118,BPIFA1,0.10918607,0.74125016
3535,14119,CYP4F3,0.109177336,0.7412601
9094,14120,N4BP3,0.10914437,0.7412978
8873,14121,MSRB3,0.10903724,0.7414202
8824,14122,MRPS28,0.108885035,0.74159425
13181,14123,SH2D1A,0.10886657,0.7416154
12516,14124,ROPN1L,0.10871959,0.7417836
16914,14125,ZNF454,0.108655564,0.74185693
17059,14126,ZNF653,0.10855774,0.74196905
9710,14127,NUDT12,0.108479664,0.7420585
2004,14128,CARTPT,0.10833904,0.7422198
10205,14129,OR8B2,0.10830227,0.74226195
7022,14130,ITPR1,0.10825649,0.7423145
16387,14131,WNT5A,0.10822104,0.7423552
4462,14132,ENPP2,0.10821525,0.74236184
7509,14133,KRT8,0.10787958,0.74274755
16042,14134,UROC1,0.107803345,0.7428352
16324,14135,WDR64,0.10775023,0.7428963
13453,14136,SLC25A34,0.10770178,0.74295205
6167,14137,HCFC2,0.10769797,0.74295646
4581,14138,ESF1,0.107682966,0.74297374
1166,14139,ATP8B2,0.10756658,0.74310774
8230,14140,MAOB,0.10753652,0.74314237
14590,14141,TAX1BP1,0.10752869,0.74315137
1414,14142,BMI1,0.10752511,0.74315554
3946,14143,DNAH6,0.10728442,0.743433
8704,14144,MOSPD3,0.107280195,0.7434378
8423,14145,MED10,0.107042916,0.7437117
3693,14146,DDX25,0.1070365,0.7437191
380,14147,AGRP,0.10702555,0.7437318
533,14148,AMACR,0.106966466,0.74380004
9545,14149,NPAS3,0.10692309,0.7438502
4312,14150,EHD2,0.10691015,0.74386513
1678,14151,C1QTNF8,0.10689235,0.7438857
12631,14152,RPS26,0.10684203,0.7439438
6295,14153,HK3,0.10680648,0.74398494
14492,14154,TAB1,0.10672131,0.74408346
10585,14155,PCYT1A,0.10670406,0.74410343
6596,14156,IDE,0.106673285,0.744139
13146,14157,SFTA3,0.10662302,0.7441972
9467,14158,NMD3,0.10657812,0.74424917
15918,14159,UBTD2,0.10655299,0.74427825
10086,14160,OR52A1,0.106549405,0.7442824
7498,14161,KRT6C,0.10652347,0.74431247
2312,14162,CD300LD,0.106237605,0.74464375
427,14163,AKAP12,0.106236495,0.744645
8850,14164,MS4A7,0.10609608,0.7448079
2943,14165,CNGB3,0.1060721,0.74483573
14782,14166,TEX261,0.10597247,0.7449514
13905,14167,SOWAHD,0.10594057,0.7449885
12111,14168,RBM25,0.10587567,0.7450639
9390,14169,NICN1,0.105798565,0.7451535
8113,14170,LYPLA1,0.10570058,0.7452674
15387,14171,TP73,0.10559621,0.74538887
14737,14172,TEAD4,0.10554554,0.7454478
8475,14173,MEPE,0.10554254,0.7454513
6451,14174,HRCT1,0.10544357,0.74556655
15033,14175,TMEM116,0.10533685,0.7456908
9184,14176,NCAPD3,0.10526098,0.7457793
1726,14177,C20orf85,0.10522442,0.7458219
6630,14178,IFITM1,0.10501175,0.74606997
16352,14179,WFDC11,0.10490807,0.746191
6889,14180,IP6K3,0.10486234,0.74624443
8044,14181,LSM1,0.104831494,0.7462805
8199,14182,MAK,0.104775,0.74634653
6258,14183,HHEX,0.10465557,0.7464861
16161,14184,VDAC1,0.1045609,0.7465969
1239,14185,B4GALT1,0.104472816,0.7466999
16423,14186,XCL2,0.104452394,0.74672383
11465,14187,PRH2,0.10443634,0.74674267
7968,14188,LRRC24,0.104408234,0.74677557
4534,14189,ERAP2,0.104349054,0.7468448
6952,14190,IRX6,0.10416879,0.7470561
6743,14191,IL17D,0.10413165,0.74709964
4176,14192,DYNC1LI1,0.104013234,0.7472386
11846,14193,PYGL,0.10394686,0.7473165
13370,14194,SLC16A9,0.103834875,0.74744797
6397,14195,HOXA6,0.10380064,0.74748814
2669,14196,CHGB,0.103703775,0.747602
7216,14197,KCTD21,0.10365918,0.7476544
15369,14198,TOX2,0.10361412,0.74770737
14997,14199,TMC8,0.10360951,0.7477128
1874,14200,CABP4,0.103535466,0.7477999
16440,14201,XPC,0.10342607,0.7479286
2724,14202,CHRNB4,0.10340492,0.74795353
6206,14203,HECA,0.103381515,0.7479811
3031,14204,COL4A1,0.10335716,0.74800974
12392,14205,RNASE10,0.10312013,0.748289
6635,14206,IFNA1,0.10309942,0.7483134
1172,14207,ATPAF2,0.103022605,0.748404
7802,14208,LIG1,0.10294178,0.7484994
1342,14209,BCO2,0.10280958,0.74865544
6331,14210,HMGB4,0.10275079,0.7487249
16193,14211,VN1R1,0.10272558,0.7487547
6620,14212,IFI35,0.10243956,0.7490929
11409,14213,PRAMEF14,0.10235941,0.74918777
15705,14214,TTC30A,0.10228812,0.74927217
15161,14215,TMEM33,0.10226875,0.7492951
7327,14216,KIFC2,0.10224781,0.7493199
8474,14217,MEPCE,0.102232456,0.7493381
5822,14218,GPC3,0.102202,0.74937415
1881,14219,CACNA1B,0.102168515,0.74941385
13190,14220,SH2D7,0.10208563,0.7495121
15789,14221,TWF1,0.101992466,0.7496226
15115,14222,TMEM199,0.101927705,0.7496994
5293,14223,FSCN1,0.10188118,0.7497546
49,14224,ABCC11,0.101854086,0.7497868
13514,14225,SLC30A5,0.10178041,0.74987423
4518,14226,EPN2,0.10170512,0.7499637
14274,14227,STK10,0.101679936,0.7499936
16225,14228,VPS4A,0.10162711,0.7500564
2934,14229,CNDP1,0.10161279,0.7500734
10215,14230,OR8H2,0.1015226,0.7501806
870,14231,ARHGEF1,0.10128444,0.750464
1801,14232,C6,0.10126743,0.7504843
4246,14233,EDEM1,0.10125125,0.75050354
11498,14234,PRKD2,0.101165235,0.750606
12230,14235,RETNLB,0.101100355,0.7506833
2228,14236,CCND3,0.101056136,0.75073606
6586,14237,ICAM3,0.10099951,0.75080353
8011,14238,LRRC71,0.10093558,0.7508798
8331,14239,MAX,0.10083547,0.7509993
10033,14240,OR4D6,0.1006259,0.75124955
16160,14241,VCY1B,0.100545794,0.75134534
7081,14242,KANSL1L,0.10044595,0.7514647
6841,14243,INHBC,0.100427724,0.75148654
1835,14244,C8orf82,0.10039617,0.75152427
3796,14245,DET1,0.10039079,0.7515307
1640,14246,C17orf99,0.10025339,0.75169516
6890,14247,IPCEF1,0.10014492,0.7518251
4932,14248,FBN3,0.10006151,0.75192505
16627,14249,ZFAND1,0.1000603,0.75192654
9329,14250,NEUROD1,0.10000832,0.7519888
12471,14251,RNF215,0.10000144,0.7519971
11281,14252,PPFIBP2,0.09989665,0.75212276
13963,14253,SPANXN2,0.09987219,0.75215214
3626,14254,DCDC1,0.09976219,0.75228417
9834,14255,OLIG1,0.09973237,0.75232
886,14256,ARHGEF37,0.099592894,0.75248754
11204,14257,POLR3E,0.099504255,0.7525941
1846,14258,C9orf50,0.09942149,0.7526936
16665,14259,ZFY,0.099398285,0.75272155
13082,14260,SERPINB8,0.09937178,0.75275344
14036,14261,SPINK5,0.09930568,0.752833
17232,14262,ZSCAN1,0.09924929,0.7529009
1449,14263,BORA,0.09923868,0.75291365
1954,14264,CAMP,0.099168,0.75299877
6481,14265,HSD17B13,0.09911309,0.75306493
346,14266,AFM,0.09906931,0.7531177
5043,14267,FERMT1,0.0990186,0.75317883
4570,14268,ERP44,0.099010766,0.75318825
13689,14269,SLCO3A1,0.098917596,0.7533006
11311,14270,PPM1H,0.09884228,0.7533915
3628,14271,DCDC2B,0.09873431,0.75352186
6199,14272,HEATR3,0.098719984,0.75353914
5396,14273,GABRP,0.09865984,0.7536118
8385,14274,MCM5,0.09865742,0.7536147
5671,14275,GLP2R,0.0985748,0.75371456
11839,14276,PXT1,0.09855117,0.7537431
4152,14277,DUSP21,0.098534875,0.7537628
16277,14278,WBP11,0.09847596,0.75383407
8483,14279,METAP2,0.09843783,0.75388014
17229,14280,ZRANB2,0.098412864,0.75391036
4925,14281,FBLL1,0.0982827,0.7540679
6326,14282,HMGA1,0.09820617,0.7541605
4313,14283,EHD3,0.09819221,0.75417745
10002,14284,OR2T35,0.0980993,0.75429004
7009,14285,ITIH5,0.09809864,0.7542908
7080,14286,KANSL1,0.098015085,0.7543921
13025,14287,SEMA4F,0.09785182,0.75459015
3858,14288,DIAPH2,0.09771429,0.7547571
877,14289,ARHGEF17,0.097709835,0.7547625
3147,14290,CPLX1,0.0976476,0.7548381
9386,14291,NHP2,0.097624235,0.7548665
14564,14292,TAS2R14,0.097621426,0.7548699
2580,14293,CEP72,0.09733623,0.7552167
6874,14294,INTS1,0.097186506,0.755399
4436,14295,EMP3,0.097113445,0.75548804
14369,14296,SULT1C4,0.097089335,0.7555174
14310,14297,STRA8,0.09698393,0.75564593
14580,14298,TAS2R50,0.096784644,0.75588906
15205,14299,TMEM86B,0.09676109,0.75591785
3400,14300,CTTNBP2,0.0967601,0.75591904
13301,14301,SIX2,0.0967537,0.75592685
4239,14302,EDA2R,0.09666968,0.7560295
2132,14303,CCDC3,0.09647845,0.7562632
15143,14304,TMEM231,0.09643502,0.7563163
11005,14305,PLCG2,0.0963348,0.756439
9290,14306,NEDD4L,0.09626577,0.7565235
14419,14307,SYCE1,0.09618547,0.75662184
17024,14308,ZNF599,0.09616935,0.75664157
1382,14309,BHLHE40,0.09607732,0.75675434
2722,14310,CHRNB2,0.09606608,0.7567681
16549,14311,ZBTB47,0.09606221,0.7567729
7689,14312,LCE2B,0.09586243,0.7570179
12650,14313,RPS6KB1,0.0958375,0.7570485
795,14314,AQP11,0.0957724,0.7571284
9465,14315,NMB,0.09572036,0.7571923
11634,14316,PSCA,0.095659345,0.7572673
17192,14317,ZNF843,0.09564412,0.757286
16211,14318,VPS26B,0.09560321,0.75733626
16451,14319,XRCC1,0.09552997,0.7574263
11625,14320,PRTG,0.095485635,0.75748086
2515,14321,CEACAM8,0.09544185,0.7575347
2717,14322,CHRNA5,0.09540416,0.75758106
2762,14323,CILP,0.095399946,0.75758624
7041,14324,JAK1,0.09538068,0.75760996
4463,14325,ENPP3,0.09535502,0.75764155
14159,14326,SRSF7,0.095222384,0.7578049
7345,14327,KLC2,0.09518806,0.75784713
12563,14328,RPL24,0.09518299,0.7578534
1849,14329,C9orf72,0.0951554,0.75788736
3594,14330,DBN1,0.0951094,0.75794405
465,14331,ALCAM,0.0950997,0.757956
1610,14332,C15orf61,0.09509894,0.757957
13818,14333,SNRNP35,0.095078595,0.757982
12914,14334,SCN3A,0.09505482,0.75801134
11254,14335,POU5F1,0.0950291,0.75804305
11943,14336,RAB9B,0.09502313,0.75805044
14777,14337,TEX15,0.09498624,0.7580959
15692,14338,TTC19,0.09497415,0.7581108
15573,14339,TRMT5,0.094969474,0.7581166
182,14340,ACTA2,0.0949639,0.75812346
14003,14341,SPDYE2,0.09494285,0.75814945
6233,14342,HERPUD2,0.0948543,0.75825876
1122,14343,ATP1B3,0.094693884,0.7584568
5422,14344,GAL,0.09459142,0.7585835
7661,14345,LARP4,0.094489045,0.7587101
3020,14346,COL1A2,0.0944631,0.75874215
6618,14347,IFI27L2,0.09443393,0.7587783
9778,14348,NYNRIN,0.0943947,0.7588268
11193,14349,POLR2I,0.094297536,0.75894713
5970,14350,GRID2IP,0.094242066,0.7590158
6853,14351,INPP5A,0.09418234,0.7590898
9650,14352,NSD1,0.09415587,0.7591226
3448,14353,CXCR3,0.09414146,0.7591405
7372,14354,KLHDC8A,0.09405064,0.7592531
15214,14355,TMEM92,0.0940338,0.75927395
11412,14356,PRAMEF18,0.09395254,0.7593748
3030,14357,COL3A1,0.093922324,0.7594123
11288,14358,PPIAL4F,0.093663715,0.7597335
11252,14359,POU4F2,0.09361373,0.7597956
6182,14360,HDAC3,0.093566306,0.75985456
2388,14361,CDC42EP3,0.093520604,0.7599114
4132,14362,DTX4,0.093463354,0.75998265
10001,14363,OR2T34,0.093428686,0.7600258
15950,14364,UGDH,0.093276516,0.7602153
14696,14365,TCHH,0.093105234,0.7604288
3186,14366,CR2,0.09309102,0.7604465
15870,14367,UBE2J2,0.09303987,0.7605103
5914,14368,GPR84,0.092983805,0.76058024
2753,14369,CIB1,0.092977285,0.7605884
4333,14370,EIF2AK4,0.09296873,0.7605991
2344,14371,CD70,0.09295745,0.76061314
16681,14372,ZIC1,0.092899084,0.760686
9133,14373,NANOGNB,0.09284701,0.760751
85,14374,ABHD4,0.09279584,0.76081496
17157,14375,ZNF785,0.092689954,0.7609473
10590,14376,PDCD1,0.09245137,0.7612457
2791,14377,CLASRP,0.09242297,0.7612813
11612,14378,PRSS37,0.09241458,0.7612918
9272,14379,NDUFS3,0.09236856,0.76134944
1324,14380,BCL2L1,0.09199915,0.7618126
12882,14381,SCEL,0.09198088,0.7618355
11672,14382,PSMB8,0.09197484,0.76184314
9836,14383,OLIG3,0.091940306,0.7618865
16958,14384,ZNF525,0.0918643,0.7619819
6501,14385,HSFY1,0.09181526,0.76204354
15003,14386,TMCO3,0.09178937,0.7620761
2339,14387,CD6,0.09178647,0.7620797
1796,14388,C5orf49,0.09172259,0.76216
10158,14389,OR5T1,0.09169319,0.762197
4389,14390,ELF4,0.09166099,0.7622375
9172,14391,NBPF14,0.09158918,0.76232785
9786,14392,OAZ1,0.091579676,0.7623398
12398,14393,RNASE4,0.09155096,0.76237595
16909,14394,ZNF445,0.091484815,0.76245916
3038,14395,COL5A2,0.09143417,0.76252294
6428,14396,HP,0.091373704,0.7625991
2602,14397,CES4A,0.09128506,0.76271087
7780,14398,LGR5,0.09123689,0.76277155
17084,14399,ZNF684,0.091221824,0.76279056
14579,14400,TAS2R5,0.09114523,0.7628872
11172,14401,POLG2,0.09112262,0.76291573
16853,14402,ZNF347,0.09098287,0.7630921
8235,14403,MAP1LC3B2,0.09092637,0.76316345
5252,14404,FOXR2,0.090859465,0.763248
7051,14405,JDP2,0.09085175,0.76325774
8419,14406,MECOM,0.09075835,0.7633758
5608,14407,GINS3,0.09072225,0.7634215
1603,14408,C14orf180,0.09071537,0.7634302
7099,14409,KBTBD13,0.090683125,0.763471
2898,14410,CLRN2,0.09062635,0.76354283
4027,14411,DOCK11,0.09060084,0.7635751
16108,14412,UST,0.09054896,0.76364076
1760,14413,C3,0.09049272,0.763712
14647,14414,TBR1,0.090430185,0.7637912
4278,14415,EFEMP2,0.09038697,0.763846
15053,14416,TMEM134,0.09034908,0.763894
2263,14417,CCT3,0.09027553,0.76398724
889,14418,ARHGEF40,0.09017105,0.7641198
7205,14419,KCTD11,0.08987518,0.7644956
14999,14420,TMCC2,0.08985464,0.7645217
865,14421,ARHGAP8,0.08984108,0.76453894
782,14422,APOL6,0.0896363,0.76479954
1576,14423,C11orf71,0.08938986,0.76511353
10907,14424,PIP,0.08930859,0.7652172
148,14425,ACOT6,0.08914607,0.7654246
8307,14426,MARS2,0.08880881,0.76585567
400,14427,AHSP,0.08871164,0.76598006
15959,14428,UGT1A6,0.088640444,0.76607126
16837,14429,ZNF324B,0.08852527,0.76621884
1068,14430,ATF3,0.08837365,0.7664133
8569,14431,MID1IP1,0.08806549,0.76680905
16975,14432,ZNF550,0.08804791,0.76683164
5691,14433,GLUL,0.088018656,0.76686925
12138,14434,RBMX2,0.08793904,0.76697165
6193,14435,HDGFL1,0.08792719,0.76698685
7495,14436,KRT5,0.08790277,0.7670183
13594,14437,SLC43A3,0.0878846,0.7670417
14641,14438,TBL1Y,0.08783378,0.76710707
16198,14439,VNN3,0.08777468,0.7671832
16155,14440,VCX,0.08774523,0.7672211
1355,14441,BEGAIN,0.08760165,0.7674061
5008,14442,FCGR2A,0.08744785,0.7676045
10408,14443,PAPPA,0.08742529,0.7676336
1366,14444,BET1,0.08735624,0.7677227
13800,14445,SNAPC3,0.08730495,0.76778895
12304,14446,RGSL1,0.08727696,0.7678251
12597,14447,RPLP1,0.087258145,0.76784945
10566,14448,PCNA,0.087217845,0.7679015
1975,14449,CAPN5,0.08719639,0.76792926
14010,14450,SPEF1,0.0871336,0.7680104
11251,14451,POU4F1,0.0871198,0.76802826
6356,14452,HNMT,0.08707821,0.768082
16454,14453,XRCC4,0.08703656,0.7681359
13420,14454,SLC23A3,0.08698108,0.76820767
14881,14455,THSD4,0.08689393,0.7683205
14161,14456,SRSF9,0.08677609,0.76847315
15926,14457,UBXN4,0.086765416,0.768487
17106,14458,ZNF708,0.08672857,0.7685347
14352,14459,SUCLG1,0.08662631,0.76866734
4236,14460,ECT2,0.0865682,0.7687427
12290,14461,RGS19,0.08653504,0.7687857
9832,14462,OLFML2B,0.086497426,0.76883453
440,14463,AKIRIN1,0.08643408,0.7689168
583,14464,ANGPTL1,0.08641459,0.7689421
15646,14465,TSPAN17,0.08639042,0.7689735
12025,14466,RAPGEF1,0.08635711,0.7690168
16772,14467,ZNF22,0.086328626,0.7690538
4248,14468,EDEM3,0.08628207,0.7691143
12782,14469,S100G,0.086277485,0.7691203
3216,14470,CRIM1,0.0862396,0.7691695
16173,14471,VGLL1,0.08613628,0.76930386
14720,14472,TDG,0.086104296,0.7693455
1501,14473,BSN,0.08609604,0.76935625
12170,14474,RCHY1,0.0860305,0.76944155
14239,14475,STAP2,0.0860302,0.76944196
48,14476,ABCC10,0.08602074,0.76945424
7755,14477,LETMD1,0.08596293,0.7695295
10087,14478,OR52A5,0.085903175,0.76960737
3531,14479,CYP4F11,0.0858757,0.7696432
14142,14480,SRR,0.08583066,0.7697019
10856,14481,PIF1,0.08570068,0.7698714
11627,14482,PRUNE2,0.08557878,0.7700305
7516,14483,KRT86,0.085515946,0.7701126
16908,14484,ZNF444,0.085452676,0.7701952
3562,14485,DACH2,0.0854522,0.77019584
13030,14486,SEMA6B,0.08540213,0.7702613
13448,14487,SLC25A3,0.08527802,0.77042353
4919,14488,FATE1,0.08520856,0.7705144
13782,14489,SMUG1,0.08518441,0.770546
11007,14490,PLCH2,0.08516493,0.77057153
9928,14491,OR1D2,0.08510446,0.7706507
2477,14492,CDKN2C,0.08503726,0.7707387
10274,14493,OSTN,0.084933326,0.7708749
1853,14494,CA10,0.08480939,0.77103746
6408,14495,HOXB8,0.084784076,0.7710707
16293,14496,WDR19,0.084777445,0.7710794
6157,14497,HBP1,0.0844918,0.77145463
2383,14498,CDC42BPA,0.08447948,0.7714708
16141,14499,VASP,0.084465526,0.77148914
1259,14500,BAG4,0.084463276,0.7714921
3611,14501,DCAF17,0.0844305,0.7715352
3052,14502,COLEC11,0.08425151,0.7717708
10578,14503,PCSK5,0.08415568,0.771897
8756,14504,MRI1,0.08401717,0.7720796
9131,14505,NAMPT,0.0840126,0.7720856
14063,14506,SPPL2B,0.08401055,0.7720883
13943,14507,SPACA5B,0.083932206,0.77219164
3913,14508,DMBT1,0.08385473,0.7722939
7697,14509,LCE4A,0.08374284,0.7724416
16686,14510,ZIK1,0.08374236,0.7724423
13218,14511,SHANK3,0.08371071,0.7724841
11163,14512,POLD3,0.08369338,0.772507
3931,14513,DMWD,0.08366685,0.77254206
15068,14514,TMEM150C,0.08358968,0.7726441
5146,14515,FLG,0.08351042,0.77274895
10031,14516,OR4D2,0.083498925,0.77276415
5607,14517,GINS2,0.083485,0.77278256
15700,14518,TTC26,0.08334753,0.77296454
9822,14519,OIP5,0.08330895,0.7730157
15639,14520,TSPAN10,0.08294439,0.7734992
6840,14521,INHBB,0.082905695,0.77355057
3219,14522,CRIP3,0.082819164,0.77366555
3137,14523,CPA6,0.082763135,0.77374005
5185,14524,FNDC1,0.082732365,0.77378094
10832,14525,PHRF1,0.08266794,0.77386665
7114,14526,KCNA7,0.082662575,0.7738738
11833,14527,PXDN,0.08263362,0.7739123
16804,14528,ZNF268,0.08238769,0.77423984
11367,14529,PPP2R2B,0.08231284,0.7743396
150,14530,ACOT8,0.082213216,0.7744725
4098,14531,DRG2,0.08217545,0.7745229
12149,14532,RBP2,0.08215489,0.7745503
8189,14533,MAGEF1,0.08206256,0.77467364
2014,14534,CASP3,0.08199838,0.77475935
13134,14535,SFN,0.08196673,0.7748017
15173,14536,TMEM45A,0.08194337,0.7748329
10213,14537,OR8G5,0.0819402,0.77483714
17226,14538,ZPBP2,0.08182338,0.77499336
15607,14539,TRRAP,0.081783116,0.7750472
16798,14540,ZNF26,0.08165025,0.7752251
10866,14541,PIGN,0.08159969,0.7752928
2590,14542,CERCAM,0.08159646,0.77529716
10882,14543,PIK3C2A,0.08156249,0.77534264
7487,14544,KRT34,0.08153814,0.7753753
5923,14545,GPRC5B,0.08135047,0.77562696
3250,14546,CRYBA2,0.08117964,0.7758564
7736,14547,LEF1,0.08112199,0.7759338
17003,14548,ZNF577,0.080893435,0.77624124
2619,14549,CFI,0.08079869,0.7763688
7959,14550,LRRC14,0.08068166,0.7765265
10355,14551,PACSIN2,0.08061292,0.7766192
8742,14552,MRAS,0.0806015,0.7766346
6366,14553,HNRNPF,0.08059691,0.7766408
7872,14554,LMNB1,0.08035941,0.7769614
16860,14555,ZNF362,0.08035379,0.77696896
13840,14556,SNUPN,0.08033572,0.77699333
13645,14557,SLC6A20,0.08030309,0.77703744
16625,14558,ZEB2,0.08029881,0.7770432
10204,14559,OR8B12,0.080196105,0.7771821
15670,14560,TSPYL4,0.08015232,0.7772413
572,14561,ANAPC16,0.08003104,0.77740544
15962,14562,UGT1A9,0.07994326,0.7775243
5743,14563,GNG4,0.07987551,0.77761614
12059,14564,RASIP1,0.07985539,0.7776434
13770,14565,SMPD3,0.07972416,0.77782136
9681,14566,NTN1,0.07966506,0.77790153
7314,14567,KIF3A,0.07962995,0.7779492
2878,14568,CLK4,0.07952024,0.7780982
8370,14569,MCCC2,0.07949911,0.7781269
9425,14570,NKTR,0.07949552,0.7781318
13635,14571,SLC6A11,0.079477414,0.7781564
185,14572,ACTC1,0.079453275,0.7781892
1852,14573,CA1,0.079445526,0.77819973
5753,14574,GNLY,0.07939307,0.7782711
8954,14575,MUC1,0.07936311,0.7783118
17071,14576,ZNF670-ZNF695,0.079328105,0.7783594
2814,14577,CLDN17,0.07932361,0.7783655
17138,14578,ZNF765,0.07928835,0.7784135
15283,14579,TNFRSF1A,0.07915415,0.77859616
506,14580,ALKBH3,0.079104416,0.77866393
16911,14581,ZNF449,0.078980744,0.7788325
4060,14582,DPM1,0.07891542,0.7789216
14677,14583,TCEAL8,0.078777574,0.7791097
14976,14584,TM4SF20,0.07827803,0.779793
11097,14585,PMAIP1,0.078251615,0.7798292
9919,14586,OR13J1,0.078170165,0.77994084
9304,14587,NEK2,0.07807022,0.78007793
12555,14588,RPL18,0.07804254,0.7801159
8551,14589,MGST1,0.07803852,0.78012145
16244,14590,VSTM2A,0.0779869,0.7801923
2540,14591,CENPA,0.07796209,0.78022635
12501,14592,RNPC3,0.07792181,0.78028166
233,14593,ADAM20,0.07791536,0.78029054
11614,14594,PRSS41,0.07789983,0.7803119
